Frequency,Channel A,Channel B
(ms),(V),(V)

-3.13852502,0.47984250,0.55085910
-3.13596502,0.47984250,0.55085910
-3.13340502,0.47984250,0.55085910
-3.13084502,0.48890650,0.55085910
-3.12828502,0.48890650,0.55085910
-3.12572502,0.47080900,0.55085910
-3.12316502,0.47984250,0.55085910
-3.12060502,0.47080900,0.50584430
-3.11804502,0.47984250,0.55085910
-3.11548502,0.47984250,0.50584430
-3.11292502,0.47080900,0.55085910
-3.11036502,0.47080900,0.50584430
-3.10780502,0.47080900,0.50584430
-3.10524502,0.47080900,0.50584430
-3.10268502,0.47984250,0.50584430
-3.10012502,0.47984250,0.50584430
-3.09756502,0.47080900,0.46067690
-3.09500502,0.47080900,0.50584430
-3.09244502,0.47080900,0.46067690
-3.08988502,0.47080900,0.46067690
-3.08732502,0.47080900,0.41566210
-3.08476502,0.47984250,0.41566210
-3.08220502,0.47080900,0.46067690
-3.07964502,0.47080900,0.46067690
-3.07708502,0.47080900,0.41566210
-3.07452502,0.47080900,0.46067690
-3.07196502,0.47080900,0.41566210
-3.06940502,0.47080900,0.41566210
-3.06684502,0.47080900,0.41566210
-3.06428502,0.47080900,0.41566210
-3.06172502,0.47080900,0.41566210
-3.05916502,0.47080900,0.41566210
-3.05660502,0.47080900,0.41566210
-3.05404502,0.47080900,0.41566210
-3.05148502,0.47080900,0.41566210
-3.04892502,0.47080900,0.41566210
-3.04636502,0.47080900,0.41566210
-3.04380502,0.47080900,0.37049470
-3.04124502,0.47080900,0.37049470
-3.03868502,0.47080900,0.37049470
-3.03612502,0.47080900,0.37049470
-3.03356502,0.47080900,0.37049470
-3.03100502,0.47080900,0.37049470
-3.02844502,0.47080900,0.37049470
-3.02588502,0.47080900,0.37049470
-3.02332502,0.47080900,0.37049470
-3.02076502,0.47080900,0.37049470
-3.01820502,0.47080900,0.32532730
-3.01564502,0.47080900,0.32532730
-3.01308502,0.46174510,0.32532730
-3.01052502,0.46174510,0.32532730
-3.00796502,0.46174510,0.32532730
-3.00540502,0.46174510,0.32532730
-3.00284502,0.47080900,0.32532730
-3.00028502,0.46174510,0.32532730
-2.99772502,0.46174510,0.32532730
-2.99516502,0.46174510,0.28031250
-2.99260502,0.47080900,0.28031250
-2.99004502,0.47080900,0.28031250
-2.98748502,0.47080900,0.28031250
-2.98492502,0.46174510,0.28031250
-2.98236502,0.47080900,0.28031250
-2.97980502,0.46174510,0.23514510
-2.97724502,0.47080900,0.23514510
-2.97468502,0.46174510,0.23514510
-2.97212502,0.46174510,0.23514510
-2.96956502,0.46174510,0.23514510
-2.96700502,0.46174510,0.23514510
-2.96444502,0.46174510,0.23514510
-2.96188502,0.46174510,0.23514510
-2.95932502,0.46174510,0.23514510
-2.95676502,0.46174510,0.23514510
-2.95420502,0.46174510,0.23514510
-2.95164502,0.46174510,0.23514510
-2.94908502,0.46174510,0.23514510
-2.94652502,0.46174510,0.23514510
-2.94396502,0.46174510,0.23514510
-2.94140502,0.46174510,0.18997770
-2.93884502,0.46174510,0.18997770
-2.93628502,0.45268110,0.18997770
-2.93372502,0.46174510,0.18997770
-2.93116502,0.46174510,0.18997770
-2.92860502,0.46174510,0.18997770
-2.92604502,0.46174510,0.18997770
-2.92348502,0.46174510,0.18997770
-2.92092502,0.45268110,0.18997770
-2.91836502,0.45268110,0.18997770
-2.91580502,0.46174510,0.14496290
-2.91324502,0.45268110,0.14496290
-2.91068502,0.45268110,0.14496290
-2.90812502,0.45268110,0.14496290
-2.90556502,0.45268110,0.14496290
-2.90300502,0.45268110,0.14496290
-2.90044502,0.45268110,0.14496290
-2.89788502,0.45268110,0.14496290
-2.89532502,0.46174510,0.14496290
-2.89276502,0.45268110,0.14496290
-2.89020502,0.45268110,0.14496290
-2.88764502,0.45268110,0.09979553
-2.88508502,0.45268110,0.09979553
-2.88252502,0.45268110,0.09979553
-2.87996502,0.46174510,0.09979553
-2.87740502,0.45268110,0.09979553
-2.87484502,0.45268110,0.09979553
-2.87228502,0.45268110,0.05478073
-2.86972502,0.45268110,0.05478073
-2.86716502,0.45268110,0.05478073
-2.86460502,0.45268110,0.05478073
-2.86204502,0.45268110,0.05478073
-2.85948502,0.45268110,0.05478073
-2.85692502,0.45268110,0.05478073
-2.85436502,0.45268110,0.05478073
-2.85180502,0.45268110,0.05478073
-2.84924502,0.45268110,0.05478073
-2.84668502,0.45268110,0.05478073
-2.84412502,0.45268110,0.05478073
-2.84156502,0.45268110,0.05478073
-2.83900502,0.45268110,0.05478073
-2.83644502,0.45268110,0.05478073
-2.83388502,0.45268110,0.05478073
-2.83132502,0.45268110,0.00976592
-2.82876502,0.45268110,0.05478073
-2.82620502,0.45268110,0.05478073
-2.82364502,0.45268110,0.00976592
-2.82108502,0.44364760,0.00976592
-2.81852502,0.45268110,0.00976592
-2.81596502,0.45268110,0.00976592
-2.81340502,0.45268110,0.00976592
-2.81084502,0.45268110,0.00976592
-2.80828502,0.44364760,0.00976592
-2.80572502,0.45268110,-0.03540147
-2.80316502,0.44364760,0.00976592
-2.80060502,0.44364760,0.00976592
-2.79804502,0.44364760,0.00976592
-2.79548502,0.45268110,-0.03540147
-2.79292502,0.44364760,-0.03540147
-2.79036502,0.44364760,-0.03540147
-2.78780502,0.44364760,-0.03540147
-2.78524502,0.44364760,-0.03540147
-2.78268502,0.44364760,-0.03540147
-2.78012502,0.44364760,-0.03540147
-2.77756502,0.44364760,-0.03540147
-2.77500502,0.44364760,-0.03540147
-2.77244502,0.44364760,-0.08041627
-2.76988502,0.44364760,-0.08041627
-2.76732502,0.43458360,-0.08041627
-2.76476502,0.44364760,-0.08041627
-2.76220502,0.43458360,-0.08041627
-2.75964502,0.44364760,-0.08041627
-2.75708502,0.43458360,-0.12558370
-2.75452502,0.43458360,-0.12558370
-2.75196502,0.44364760,-0.12558370
-2.74940502,0.43458360,-0.08041627
-2.74684502,0.43458360,-0.12558370
-2.74428502,0.43458360,-0.12558370
-2.74172502,0.43458360,-0.12558370
-2.73916502,0.43458360,-0.12558370
-2.73660502,0.43458360,-0.12558370
-2.73404502,0.43458360,-0.12558370
-2.73148502,0.43458360,-0.12558370
-2.72892502,0.43458360,-0.12558370
-2.72636502,0.43458360,-0.12558370
-2.72380502,0.43458360,-0.12558370
-2.72124502,0.43458360,-0.12558370
-2.71868502,0.43458360,-0.12558370
-2.71612502,0.43458360,-0.12558370
-2.71356502,0.43458360,-0.12558370
-2.71100502,0.43458360,-0.12558370
-2.70844502,0.43458360,-0.12558370
-2.70588502,0.43458360,-0.17075110
-2.70332502,0.43458360,-0.17075110
-2.70076502,0.43458360,-0.17075110
-2.69820502,0.43458360,-0.17075110
-2.69564502,0.43458360,-0.17075110
-2.69308502,0.43458360,-0.17075110
-2.69052502,0.43458360,-0.17075110
-2.68796502,0.43458360,-0.17075110
-2.68540502,0.43458360,-0.17075110
-2.68284502,0.43458360,-0.17075110
-2.68028502,0.43458360,-0.21576590
-2.67772502,0.43458360,-0.17075110
-2.67516502,0.43458360,-0.21576590
-2.67260502,0.43458360,-0.17075110
-2.67004502,0.43458360,-0.21576590
-2.66748502,0.43458360,-0.21576590
-2.66492502,0.43458360,-0.21576590
-2.66236502,0.43458360,-0.21576590
-2.65980502,0.43458360,-0.21576590
-2.65724502,0.42551960,-0.21576590
-2.65468502,0.43458360,-0.21576590
-2.65212502,0.42551960,-0.26093330
-2.64956502,0.43458360,-0.21576590
-2.64700502,0.43458360,-0.26093330
-2.64444502,0.43458360,-0.26093330
-2.64188502,0.42551960,-0.26093330
-2.63932502,0.42551960,-0.26093330
-2.63676502,0.42551960,-0.26093330
-2.63420502,0.43458360,-0.30610060
-2.63164502,0.42551960,-0.26093330
-2.62908502,0.42551960,-0.30610060
-2.62652502,0.43458360,-0.30610060
-2.62396502,0.42551960,-0.30610060
-2.62140502,0.42551960,-0.30610060
-2.61884502,0.41648610,-0.30610060
-2.61628502,0.42551960,-0.30610060
-2.61372502,0.42551960,-0.30610060
-2.61116502,0.41648610,-0.30610060
-2.60860502,0.42551960,-0.30610060
-2.60604502,0.42551960,-0.30610060
-2.60348502,0.41648610,-0.30610060
-2.60092502,0.41648610,-0.30610060
-2.59836502,0.41648610,-0.30610060
-2.59580502,0.41648610,-0.30610060
-2.59324502,0.41648610,-0.30610060
-2.59068502,0.42551960,-0.30610060
-2.58812502,0.41648610,-0.35111550
-2.58556502,0.41648610,-0.35111550
-2.58300502,0.41648610,-0.35111550
-2.58044502,0.41648610,-0.35111550
-2.57788502,0.41648610,-0.35111550
-2.57532502,0.41648610,-0.35111550
-2.57276502,0.41648610,-0.35111550
-2.57020502,0.41648610,-0.35111550
-2.56764502,0.41648610,-0.35111550
-2.56508502,0.41648610,-0.35111550
-2.56252502,0.41648610,-0.35111550
-2.55996502,0.41648610,-0.35111550
-2.55740502,0.41648610,-0.35111550
-2.55484502,0.41648610,-0.39628290
-2.55228502,0.41648610,-0.35111550
-2.54972502,0.41648610,-0.35111550
-2.54716502,0.41648610,-0.35111550
-2.54460502,0.41648610,-0.39628290
-2.54204502,0.41648610,-0.39628290
-2.53948502,0.41648610,-0.39628290
-2.53692502,0.41648610,-0.39628290
-2.53436502,0.41648610,-0.39628290
-2.53180502,0.41648610,-0.39628290
-2.52924502,0.41648610,-0.39628290
-2.52668502,0.41648610,-0.39628290
-2.52412502,0.41648610,-0.44129770
-2.52156502,0.41648610,-0.44129770
-2.51900502,0.41648610,-0.39628290
-2.51644502,0.41648610,-0.44129770
-2.51388502,0.41648610,-0.44129770
-2.51132502,0.41648610,-0.44129770
-2.50876502,0.41648610,-0.44129770
-2.50620502,0.41648610,-0.44129770
-2.50364502,0.41648610,-0.44129770
-2.50108502,0.41648610,-0.44129770
-2.49852502,0.41648610,-0.48646500
-2.49596502,0.41648610,-0.48646500
-2.49340502,0.41648610,-0.48646500
-2.49084502,0.40742210,-0.44129770
-2.48828502,0.40742210,-0.48646500
-2.48572502,0.40742210,-0.48646500
-2.48316502,0.40742210,-0.48646500
-2.48060502,0.41648610,-0.48646500
-2.47804502,0.41648610,-0.48646500
-2.47548502,0.40742210,-0.48646500
-2.47292502,0.40742210,-0.48646500
-2.47036502,0.41648610,-0.48646500
-2.46780502,0.40742210,-0.48646500
-2.46524502,0.39838860,-0.48646500
-2.46268502,0.40742210,-0.48646500
-2.46012502,0.39838860,-0.48646500
-2.45756502,0.39838860,-0.48646500
-2.45500503,0.39838860,-0.48646500
-2.45244503,0.39838860,-0.48646500
-2.44988503,0.39838860,-0.48646500
-2.44732503,0.40742210,-0.53163240
-2.44476503,0.39838860,-0.48646500
-2.44220503,0.39838860,-0.53163240
-2.43964503,0.39838860,-0.48646500
-2.43708503,0.39838860,-0.48646500
-2.43452503,0.39838860,-0.53163240
-2.43196503,0.39838860,-0.53163240
-2.42940503,0.39838860,-0.53163240
-2.42684503,0.39838860,-0.53163240
-2.42428503,0.39838860,-0.53163240
-2.42172503,0.39838860,-0.53163240
-2.41916503,0.39838860,-0.53163240
-2.41660503,0.39838860,-0.53163240
-2.41404503,0.39838860,-0.53163240
-2.41148503,0.39838860,-0.57664720
-2.40892503,0.39838860,-0.53163240
-2.40636503,0.39838860,-0.57664720
-2.40380503,0.39838860,-0.57664720
-2.40124503,0.39838860,-0.57664720
-2.39868503,0.39838860,-0.57664720
-2.39612503,0.39838860,-0.57664720
-2.39356503,0.39838860,-0.57664720
-2.39100503,0.38932460,-0.57664720
-2.38844503,0.39838860,-0.57664720
-2.38588503,0.39838860,-0.57664720
-2.38332503,0.39838860,-0.57664720
-2.38076503,0.39838860,-0.57664720
-2.37820503,0.39838860,-0.62181460
-2.37564503,0.38932460,-0.62181460
-2.37308503,0.38932460,-0.62181460
-2.37052503,0.39838860,-0.57664720
-2.36796503,0.38932460,-0.62181460
-2.36540503,0.38932460,-0.62181460
-2.36284503,0.38932460,-0.62181460
-2.36028503,0.38932460,-0.66698200
-2.35772503,0.39838860,-0.62181460
-2.35516503,0.38932460,-0.66698200
-2.35260503,0.38932460,-0.62181460
-2.35004503,0.38932460,-0.62181460
-2.34748503,0.38932460,-0.66698200
-2.34492503,0.38932460,-0.66698200
-2.34236503,0.38932460,-0.66698200
-2.33980503,0.38932460,-0.66698200
-2.33724503,0.38932460,-0.66698200
-2.33468503,0.38932460,-0.66698200
-2.33212503,0.38932460,-0.66698200
-2.32956503,0.38932460,-0.66698200
-2.32700503,0.38932460,-0.66698200
-2.32444503,0.38932460,-0.66698200
-2.32188503,0.38932460,-0.66698200
-2.31932503,0.38932460,-0.66698200
-2.31676503,0.38932460,-0.66698200
-2.31420503,0.38932460,-0.66698200
-2.31164503,0.38932460,-0.66698200
-2.30908503,0.38932460,-0.66698200
-2.30652503,0.38932460,-0.66698200
-2.30396503,0.38026060,-0.66698200
-2.30140503,0.38932460,-0.66698200
-2.29884503,0.38932460,-0.66698200
-2.29628503,0.38026060,-0.66698200
-2.29372503,0.38026060,-0.66698200
-2.29116503,0.38932460,-0.71199690
-2.28860503,0.38026060,-0.71199690
-2.28604503,0.38026060,-0.71199690
-2.28348503,0.38026060,-0.71199690
-2.28092503,0.38026060,-0.71199690
-2.27836503,0.38026060,-0.71199690
-2.27580503,0.38026060,-0.71199690
-2.27324503,0.38026060,-0.71199690
-2.27068503,0.38026060,-0.71199690
-2.26812503,0.38026060,-0.71199690
-2.26556503,0.38026060,-0.75716420
-2.26300503,0.38026060,-0.71199690
-2.26044503,0.38026060,-0.75716420
-2.25788503,0.38026060,-0.71199690
-2.25532503,0.38026060,-0.75716420
-2.25276503,0.38026060,-0.75716420
-2.25020503,0.38026060,-0.75716420
-2.24764503,0.38026060,-0.75716420
-2.24508503,0.38026060,-0.75716420
-2.24252503,0.38026060,-0.75716420
-2.23996503,0.38026060,-0.75716420
-2.23740503,0.38026060,-0.75716420
-2.23484503,0.38026060,-0.80217900
-2.23228503,0.38026060,-0.75716420
-2.22972503,0.38026060,-0.75716420
-2.22716503,0.37122710,-0.80217900
-2.22460503,0.38026060,-0.80217900
-2.22204503,0.37122710,-0.75716420
-2.21948503,0.38026060,-0.80217900
-2.21692503,0.37122710,-0.75716420
-2.21436503,0.37122710,-0.80217900
-2.21180503,0.37122710,-0.80217900
-2.20924503,0.37122710,-0.80217900
-2.20668503,0.37122710,-0.80217900
-2.20412503,0.38026060,-0.80217900
-2.20156503,0.37122710,-0.84734640
-2.19900503,0.37122710,-0.80217900
-2.19644503,0.37122710,-0.80217900
-2.19388503,0.37122710,-0.84734640
-2.19132503,0.37122710,-0.84734640
-2.18876503,0.37122710,-0.84734640
-2.18620503,0.37122710,-0.80217900
-2.18364503,0.36216320,-0.84734640
-2.18108503,0.36216320,-0.84734640
-2.17852503,0.36216320,-0.84734640
-2.17596503,0.36216320,-0.84734640
-2.17340503,0.36216320,-0.84734640
-2.17084503,0.36216320,-0.84734640
-2.16828503,0.36216320,-0.84734640
-2.16572503,0.36216320,-0.84734640
-2.16316503,0.36216320,-0.84734640
-2.16060503,0.36216320,-0.84734640
-2.15804503,0.36216320,-0.84734640
-2.15548503,0.36216320,-0.84734640
-2.15292503,0.36216320,-0.84734640
-2.15036503,0.36216320,-0.84734640
-2.14780503,0.36216320,-0.84734640
-2.14524503,0.36216320,-0.84734640
-2.14268503,0.36216320,-0.84734640
-2.14012503,0.36216320,-0.84734640
-2.13756503,0.36216320,-0.84734640
-2.13500503,0.36216320,-0.84734640
-2.13244503,0.36216320,-0.84734640
-2.12988503,0.36216320,-0.84734640
-2.12732503,0.36216320,-0.89251380
-2.12476503,0.36216320,-0.89251380
-2.12220503,0.36216320,-0.89251380
-2.11964503,0.36216320,-0.89251380
-2.11708503,0.36216320,-0.89251380
-2.11452503,0.36216320,-0.89251380
-2.11196503,0.36216320,-0.89251380
-2.10940503,0.36216320,-0.89251380
-2.10684503,0.36216320,-0.89251380
-2.10428503,0.36216320,-0.89251380
-2.10172503,0.35312970,-0.89251380
-2.09916503,0.35312970,-0.89251380
-2.09660503,0.35312970,-0.89251380
-2.09404503,0.35312970,-0.89251380
-2.09148503,0.35312970,-0.93752860
-2.08892503,0.35312970,-0.89251380
-2.08636503,0.35312970,-0.93752860
-2.08380503,0.35312970,-0.93752860
-2.08124503,0.35312970,-0.89251380
-2.07868503,0.35312970,-0.89251380
-2.07612503,0.35312970,-0.93752860
-2.07356503,0.35312970,-0.89251380
-2.07100503,0.35312970,-0.93752860
-2.06844503,0.35312970,-0.93752860
-2.06588503,0.34406570,-0.93752860
-2.06332503,0.34406570,-0.93752860
-2.06076503,0.35312970,-0.93752860
-2.05820503,0.35312970,-0.93752860
-2.05564503,0.34406570,-0.93752860
-2.05308503,0.34406570,-0.93752860
-2.05052503,0.34406570,-0.93752860
-2.04796503,0.34406570,-0.98269600
-2.04540503,0.34406570,-0.93752860
-2.04284503,0.34406570,-0.93752860
-2.04028503,0.34406570,-0.98269600
-2.03772503,0.34406570,-0.98269600
-2.03516503,0.34406570,-0.98269600
-2.03260503,0.34406570,-0.98269600
-2.03004503,0.34406570,-0.98269600
-2.02748503,0.34406570,-0.98269600
-2.02492503,0.34406570,-0.98269600
-2.02236503,0.34406570,-0.98269600
-2.01980503,0.34406570,-0.98269600
-2.01724503,0.34406570,-1.02786300
-2.01468503,0.34406570,-1.02786300
-2.01212503,0.34406570,-1.02786300
-2.00956503,0.34406570,-1.02786300
-2.00700503,0.34406570,-1.02786300
-2.00444503,0.34406570,-0.98269600
-2.00188503,0.34406570,-1.02786300
-1.99932503,0.34406570,-1.02786300
-1.99676503,0.34406570,-1.02786300
-1.99420503,0.34406570,-1.02786300
-1.99164503,0.34406570,-1.02786300
-1.98908503,0.34406570,-1.02786300
-1.98652503,0.34406570,-1.02786300
-1.98396503,0.34406570,-1.02786300
-1.98140503,0.34406570,-1.02786300
-1.97884503,0.34406570,-1.02786300
-1.97628503,0.33500170,-1.02786300
-1.97372503,0.34406570,-1.02786300
-1.97116503,0.34406570,-1.02786300
-1.96860503,0.34406570,-1.02786300
-1.96604503,0.33500170,-1.02786300
-1.96348503,0.34406570,-1.02786300
-1.96092503,0.34406570,-1.02786300
-1.95836503,0.33500170,-1.02786300
-1.95580503,0.34406570,-1.02786300
-1.95324503,0.34406570,-1.02786300
-1.95068503,0.32596820,-1.02786300
-1.94812503,0.33500170,-1.02786300
-1.94556503,0.32596820,-1.07287800
-1.94300503,0.32596820,-1.02786300
-1.94044503,0.33500170,-1.07287800
-1.93788503,0.32596820,-1.07287800
-1.93532503,0.33500170,-1.07287800
-1.93276503,0.32596820,-1.07287800
-1.93020503,0.32596820,-1.07287800
-1.92764503,0.33500170,-1.07287800
-1.92508503,0.32596820,-1.07287800
-1.92252503,0.32596820,-1.07287800
-1.91996503,0.32596820,-1.07287800
-1.91740503,0.32596820,-1.07287800
-1.91484503,0.32596820,-1.07287800
-1.91228503,0.32596820,-1.07287800
-1.90972503,0.32596820,-1.11804600
-1.90716503,0.32596820,-1.07287800
-1.90460503,0.31690420,-1.11804600
-1.90204503,0.32596820,-1.11804600
-1.89948503,0.32596820,-1.07287800
-1.89692503,0.32596820,-1.11804600
-1.89436503,0.32596820,-1.07287800
-1.89180503,0.31690420,-1.11804600
-1.88924503,0.32596820,-1.11804600
-1.88668503,0.32596820,-1.11804600
-1.88412503,0.32596820,-1.11804600
-1.88156503,0.32596820,-1.11804600
-1.87900503,0.32596820,-1.11804600
-1.87644503,0.32596820,-1.11804600
-1.87388503,0.31690420,-1.11804600
-1.87132503,0.31690420,-1.11804600
-1.86876503,0.31690420,-1.11804600
-1.86620503,0.32596820,-1.16306000
-1.86364503,0.31690420,-1.11804600
-1.86108503,0.31690420,-1.16306000
-1.85852503,0.32596820,-1.11804600
-1.85596503,0.31690420,-1.11804600
-1.85340503,0.31690420,-1.11804600
-1.85084503,0.31690420,-1.11804600
-1.84828503,0.31690420,-1.16306000
-1.84572503,0.31690420,-1.16306000
-1.84316503,0.31690420,-1.16306000
-1.84060503,0.31690420,-1.16306000
-1.83804503,0.31690420,-1.16306000
-1.83548503,0.31690420,-1.16306000
-1.83292503,0.31690420,-1.16306000
-1.83036503,0.31690420,-1.16306000
-1.82780503,0.30787070,-1.16306000
-1.82524503,0.31690420,-1.16306000
-1.82268503,0.31690420,-1.20822800
-1.82012503,0.31690420,-1.16306000
-1.81756503,0.31690420,-1.16306000
-1.81500503,0.31690420,-1.16306000
-1.81244503,0.30787070,-1.16306000
-1.80988503,0.30787070,-1.20822800
-1.80732503,0.30787070,-1.16306000
-1.80476503,0.30787070,-1.20822800
-1.80220503,0.30787070,-1.20822800
-1.79964503,0.30787070,-1.20822800
-1.79708503,0.30787070,-1.20822800
-1.79452503,0.30787070,-1.20822800
-1.79196503,0.30787070,-1.20822800
-1.78940503,0.30787070,-1.20822800
-1.78684503,0.30787070,-1.20822800
-1.78428503,0.30787070,-1.20822800
-1.78172503,0.30787070,-1.20822800
-1.77916503,0.30787070,-1.20822800
-1.77660503,0.30787070,-1.20822800
-1.77404503,0.30787070,-1.20822800
-1.77148503,0.30787070,-1.20822800
-1.76892503,0.30787070,-1.20822800
-1.76636503,0.30787070,-1.20822800
-1.76380503,0.30787070,-1.20822800
-1.76124503,0.30787070,-1.20822800
-1.75868503,0.30787070,-1.20822800
